"SellerID","Vendor","City","ZipCode","Country"
"21950163","Private Offer","Bologna","40131","Italy"
"20369394","ST B IMEX","Braunschweig","38116","NULL"
"9086276","ROIG PATRICK","GRANGES SUR LOT","47260","NULL"
"17582883","Private Offer","Milano","20100","Italy"
"23587967","Private Offer","Wien","1190","Austria"
"29116812","Car21","sint-stevens-woluwe","1932","NULL"
"3926382","Van Poelgeest Hilversum B.V.","BP HILVERSUM","1217","NULL"
"11707506","Reiner Wiegand","Viernheim","68519","NULL"
"3833245","AG KFZ HANDEL","Heusenstamm","63150","NULL"
"13452","AUTOEUR SRL","Pistoia","51100","NULL"
"13441","AUTOEUR SRL","Osmannoro - Firenze - Fi","50019","NULL"
"34249216","Private Offer","La Madeleine","59110","France"
"16818038","Auto Steding","Großweismannsdorf","90574","NULL"
"34526953","Private Offer","Frankfurt am Main","60486","Germany"
"10188259","Classic Car Auctions","AE UITHOORN","1422","NULL"
"14553702","Private Offer","Bad Orb","63619","Germany"
"4153775","L.A Car Club","Wiesbaden","65203","NULL"
"34341059","Cabrio.nu","AN LEEUWARDEN","8912","NULL"
"32608230","Private Offer","Siegen","57072","Germany"
"17931087","Nirmaier Automobile","Taunusstein","65232","NULL"
"15621412","Sportwagenzentrum OWL GmbH","Bielefeld","33647","NULL"
"4192063","B.T. Automobile","NEU-ISENBURG","63263","NULL"
"2207437","Private Offer","TP Eelderwolde","9766","Netherlands"
"12102044","Private Offer","Pullach","82049","Germany"
"8754","Auto Keijzers B.V.","AJ APELDOORN","7322","NULL"
"25608416","Private Offer","Alicante","03003","Spain"
"23809539","Private Offer","Bad Kreuznach","55545","Germany"
"9595","Autobedrijf B. de Pijper","BA MAARSSEN","3604","NULL"
"21742828","Private Offer","Fürstenfeld","8280","Austria"
"11292","Auto Urkhoven Geldrop","KX GELDROP","5667","NULL"
"10250643","Private Offer","Cartagena","30310","Spain"
"18601298","Autobedrijf P. Troost & Zonen","AM ROTTERDAM","3044","NULL"
"34354389","Private Offer","Marbella","29601","Spain"
"31895897","Private Offer","Castrop-Rauxel","44577","Germany"
"9119688","Private Offer","Essenbach","84051","Germany"
"3920600","Private Offer","Kirchheim bei München","85551","Germany"
"4425410","Private Offer","Marchtrenk","4614","Austria"
"24778756","Private Offer","Lustenau","6890","Austria"
"30816699","Private Offer","Weidenbach","91746","Germany"
"13293417","AutoSalon Michaelis GmbH & Co. KG","Bad Oeynhausen","32547","NULL"
"5246","AUTOHAUS CAN","Mainz-Kastel (Wiesbaden)","55252","NULL"
"26082819","Auto Leutgeb","Marchtrenk","4614","NULL"
"6058","Autohaus Rump GmbH","Nottuln","48301","NULL"
"18340288","PW Classic & Sports Car GmbH","Tacherting","83342","NULL"
"34528198","Private Offer","Berlin","10969","Germany"
"15638359","A & S Automobile","Bickenbach","64404","NULL"
"26857530","Sako Cars","HJ GOES","4462","NULL"
"4996095","Autohaus Louis Dresen GmbH","Euskirchen","53881","NULL"
"3835128","Konto gehackt habe keine Autos","Köln","51149","NULL"
"33619905","Private Offer","Magdeburg","39041","Germany"
"32481979","Private Offer","Hammelburg","97755","Germany"
"15558389","Private Offer","München","81927","Germany"
"32932533","Private Offer","Muhr","91735","Germany"
"32515991","Private Offer","Kellmünz","89293","Germany"
"134253","Private Offer","Talkau","21493","Germany"
"22953","Autohaus Uzun","Hannover","30419","NULL"
"25132779","Private Offer","ENSCHEDE","7532ST","Netherlands"
"34352887","Private Offer","Bitburg","54634","Germany"
"3660586","Private Offer","Vilanova i La Geltrú","08800","Spain"
"34500250","Autohaus Hasepark GmbH","Osnabrück","49084","NULL"
"26520484","Autohaus B&W Hüls GmbH","Krefeld","47805","NULL"
"16722824","R. Noordman Service","AR AALSMEER","1432","NULL"
"22289772","Oberland Automobile","Grünwald","82031","NULL"
"29046189","Private Offer","Starnberg","82319","Germany"
"11303494","Van Der Bij Auto's Veenwouden","PT VEENWOUDEN","9269","NULL"
"17323876","Private Offer","heist op den berg","2220","Belgium"
"19478789","Private Offer","Aalst","9300","Belgium"
"16599090","Autopark Stadthagen","Stadthagen","31655","NULL"
"6351052","Private Offer","Hitzendorf","8151","Austria"
"34027751","Private Offer","Klagenfurt","9020","Austria"
"33965129","Private Offer","Bötzingen","79268","Germany"
"17939115","Private Offer","Detern","26847","Germany"
"21260616","Private Offer","Buggenhout","9255","Belgium"
"21263457","Private Offer","Weißensberg","88138","Germany"
"4405019","Peek Motors GmbH & Co. KG","Lastrup OT Schnelten","49688","NULL"
"16701900","Fischer Us Dreams","Altenkunstadt","96264","NULL"
"31411444","Auto Fröhlich Gbr","Gaimersheim","85080","NULL"
"23646519","Private Offer","Schaerbeek","1030","Belgium"
"9151137","Private Offer","Germering","82110","Germany"
"24388402","omtech","Hannover","30177","NULL"
"6552635","Private Offer","Abensberg","93326","Germany"
"16894276","Private Offer","Duisburg","47198","Germany"
"26635219","Private Offer","Niederkassel","53859","Germany"
"892776","Private Offer","Augsburg","86165","Germany"
"28831106","Deluxe Automobile","Lassee","2291","NULL"
"28939205","Private Offer","Dresden","01307","Germany"
"17770051","Private Offer","Friedrichshafen","88048","Germany"
"16214890","Bliss Autosport","Kippenheim","77971","NULL"
"20843462","Private Offer","Götzendorf","2434","Austria"
"21895477","Kamux Auto GmbH","Hamburg","22529","NULL"
"20043711","Engel Automobile GmbH","Altbach","73776","NULL"
"33569492","Private Offer","Ober-Ramstadt","64372","Germany"
"34381669","Private Offer","Straelen","47638","Germany"
"2742677","SD Automobil GmbH","Westerburg","56457","NULL"
"15119295","Private Offer","Ettelbruck","9011","Luxembourg"
"5273081","Private Offer","Ledegem","8880","Belgium"
"22799","Autohaus am Ruhrdeich GmbH /Autovertrieb GECA GmbH","Duisburg","47059","NULL"
"4004470","ES-CARCENTER","Bielefeld","33647","NULL"
"14063443","Private Offer","RIJSSEN","7461EA","Netherlands"
"32985185","START MOTOR1","A ESTRADA","36680","NULL"
"22942925","Private Offer","Freiburg","79112","Germany"
"31279087","Car Point Essen","Essen","45326","NULL"
"20345913","Private Offer","Waidhaus","92726","Germany"
"16042493","Private Offer","Markkleeberg","04416","Germany"
"22675626","Auto Frank","Berlin","10829","NULL"
"10088181","Private Offer","Barsinghausen","30890","Germany"
"5294934","Private Offer","Hessisch Lichtenau","37235","Germany"
"3866960","Frank Oomen Auto's","BW CHAAM","4861","NULL"
"22671360","Private Offer","Eglharting","85614","Germany"
"27836198","Hofmeister Automotive B.V.","AK ZWAAG","1689","NULL"
"6163995","Private Offer","Alzenau","63755","Germany"
"21328422","Private Offer","Madrid","28025","Spain"
"14990866","Christian Braun Automobile GmbH","Zell-Barl","56856","NULL"
"19513110","Autohaus Mueller Eilenburg GmbH","Eilenburg","04838","NULL"
"17553712","Courtage Auto","Etupes","25460","NULL"
"6800247","AUTOS IONTUR","MEJORADA DEL CAMPO","28840","NULL"
"29570799","Safecars","Merignac","33700","NULL"
"5946347","Maxi Car Belgium sprl","Chapelle-à-Oie","7903","NULL"
"31143437","automobilim.de","Leverkusen","51377","NULL"
"25676","Blitz Automobile","Pfullingen","72793","NULL"
"10700296","d-tec-automobile","Wittlich","54516","NULL"
"34302477","Private Offer","Saint-Gérard","5640","Belgium"
"33146251","Private Offer","Korntal","70825","Germany"
"27180590","Private Offer","Hannover","30419","Germany"
"30090332","Private Offer","Havixbeck","48329","Germany"
"29331009","Mittelhessen Automobile","Haiger","35708","NULL"
"10526622","Private Offer","Igensdorf","91338","Germany"
"22525381","Private Offer","Nürnberg","90411","Germany"
"3888811","HG Automobile","Lollar","35457","NULL"
"23307338","Automarkt Nürnberg KFZ-Handel und Vermittlung","Nürnberg","90408","NULL"
"18189951","Private Offer","Berlin","12099","Germany"
"11783210","Autoquadrat","Möllersdorf","2514","NULL"
"34103901","Private Offer","Penzberg","82377","Germany"
"16278182","Private Offer","Freistadt","4240","Austria"
"28223859","A. Reese KFZ","Bielefeld","33604","NULL"
"22180169","VALENTINO CAR´S","Radevormwald","42477","NULL"
"19951373","AUTO BOSS","MAIRENA DEL ALJARAFE","41927","NULL"
"17821515","SM Auto","Geretsried","82538","NULL"
"23780257","Melinas Cars","Stockstadt am Rhein","64589","NULL"
"12303712","Private Offer","Grafenau","71120","Germany"
"30184063","Private Offer","HN ZOETERMEER","2717","Netherlands"
"23295536","Largeautomobile","Neu Ulm","89231","NULL"
"34471181","Private Offer","München","81249","Germany"
"34185115","Private Offer","Wuppertal","42277","Germany"
"32764252","Private Offer","Berndorf Bei Salzburg","5165","Austria"
"13213890","Private Offer","Remscheid","42855","Germany"
"32602515","Private Offer","Marbella","29601","Spain"
"13478804","Private Offer","Schwieberdingen","71701","Germany"
"3568219","Autohaus Waser GmbH","Waldshut-Tiengen","79761","NULL"
"17989274","Autohaus Hilgen","Burscheid","51399","NULL"
"11938099","Private Offer","Inden","52459","Germany"
"15884542","Auto Günz","Kötz","89359","NULL"
"31716304","Private Offer","Vorselaar","2290","Belgium"
"33229791","Private Offer","Lichtaart","2460","Belgium"
"25601688","Private Offer","Wiesbaden - Erbenheim","65205","Germany"
"18587217","Private Offer","Mötzingen","71159","Germany"
"3394007","J.&L. GmbH","Freiburg i/Brsg","79115","NULL"
"34317376","Private Offer","Herk-de-stad","3540","Belgium"
"34247265","Private Offer","Waremme","4300","Belgium"
"35245","CT-Car sàrl","Howald","1274","NULL"
"19770020","Prestige Automobile","Bayreuth","95448","NULL"
"3644913","Private Offer","Tulln","3430","Austria"
"27213502","Private Offer","Schönholthausen","57413","Germany"
"15590411","Private Offer","marbais","1495","Belgium"
"18889533","Autogalerie Remscheid","Remscheid","42857","NULL"
"3698230","West Motors","Niederzier","52382","NULL"
"22325316","Fraire Automobile","Walcourt","5650","NULL"
"3708381","Autobedrijf Favoriet","KH VAASSEN","8171","NULL"
"28011053","Private Offer","Untersiebenbrunn","2284","Austria"
"16344091","Mbs Automobile","Ans","59000","NULL"
"22589122","The Carroom","JB ALMERE","1351","NULL"
"7026354","MBS Automobile sprl","Grâce-Hollogne (Liège)","4460","NULL"
"34288472","Private Offer","Regensburg","93049","Germany"
"19747929","Private Offer","Villingen-Schwenningen","78054","Germany"
"22243867","Autohaus Intex","Kassel","34123","NULL"
"32561350","Private Offer","Luxembourg","2441","Luxembourg"
"26613580","Private Offer","Trodena","39040","Italy"
"29282","Autobedrijf Meis-Jacqx","GE HEERLEN","6413","NULL"
"15355056","Private Offer","Großarl","5611","Austria"
"15573101","Autohaus Bad Schwartau GmbH & Co. KG","Bad Schwartau","23611","NULL"
"34317758","Private Offer","Genk","3600","Belgium"
"25209","Automobile Zimmermann GmbH","Eggenstein","76344","NULL"
"17989255","Autogalerie DALI GmbH & Co KG","Andernach","56626","NULL"
"10388063","AGENCE AUTOMOBILIERE MULHOUSE","Sausheim","68390","NULL"
"27284885","Private Offer","Tapia De Casariego","33747","Spain"
"34088287","Private Offer","Villena","03400","Spain"
"34006634","Private Offer","wietze","29323","Germany"
"30496129","Private Offer","Wuustwezel","2990","Belgium"
"25975879","Private Offer","Kamp-Lintfort","47475","Germany"
"17693305","Private Offer","Duisburg","47167","Germany"
"19171961","Private Offer","Profondeville","5170","Belgium"
"10959212","Private Offer","Elsloo","6181EK","Netherlands"
"32838309","Private Offer","Stralsund","18435","Germany"
"14647377","Private Offer","Remerschen","5441","Luxembourg"
"7006708","Private Offer","Pöttsching","7033","Austria"
"11842567","Private Offer","EN Winterswijk","7102","Netherlands"
"31445005","Autoland AG","Zwickau","08056","NULL"
"20816383","Autoclassics","Enns","4470","NULL"
"31492040","Private Offer","Sint-Truiden","3800","Belgium"
"33151792","Private Offer","Hazebrouck","59190","France"
"2275503","ALvaro","Denia (Alicante)","03700","NULL"
"5355244","Autobedrijf T. Meulenbroek","KB VELDHOVEN","5504","NULL"
"5772","Autohaus E. Quade KG","Kandern","79400","NULL"
"21279688","Private Offer","Mascalucia","95030","Italy"
"27123872","Private Offer","Vechta","49377","Germany"
"12892500","Garage Roumiguier sarl DR Autos","JUILLAN","65290","NULL"
"19674218","AVANT AUTOMOCION","Granda Siero","33199","NULL"
"17049977","Adels Auto's","AJ VEEN","4264","NULL"
"17552","Autohaus Schaumberger GmbH","Landsberg am Lech","86899","NULL"
"29127706","Driving Passion","EA 'S-HERTOGENBOSCH","5221","NULL"
"15985369","Private Offer","Wien","1190","Austria"
"9300158","Private Offer","Wien","1130","Austria"
"32986918","Bredenbeek Automotive","LL SOEST","3763","NULL"
"5571","AHG Autohandelsgesellschaft mbH","Horb/Neckar","72160","NULL"
"14405869","BMW MINI MULHOUSE JMS AUTOMOBILE","SAUSHEIM","68390","NULL"
"27503070","Private Offer","Roeselare","8800","Belgium"
"1455161","Private Offer","Gerlingen","70839","Germany"
"20549381","BS-Performance Automobile e.K.","Hamburg","22045","NULL"
"17619677","Findcar Srl","Verona – Vr","37135","NULL"
"33291975","Private Offer","Seevetal","21217","Germany"
"34255607","Private Offer","Straubing","94377","Germany"
"32900326","Autocenter Schwab","Aspach","71546","NULL"
"33658382","Private Offer","Freiberg am Neckar","71691","Germany"
"9946338","Private Offer","Erlenbach","63906","Germany"
"34219231","Private Offer","Euskirchen","53879","Germany"
"23238471","AutoScout24 Luxembourg","Metz","57000","NULL"
"23238333","AutoScout24 Luxembourg","Arlon","6700","NULL"
"27904666","D Carlux","Athus","6791","NULL"
"4332324","Kfz-Meisterwerkstatt Christian Tesch GmbH","Pfungstadt","64319","NULL"
"12107002","Felix Automobile GmbH","Bottrop","46236","NULL"
"26982762","Private Offer","Genk","3600","Belgium"
"32999512","Private Offer","Plankstadt","68723","Germany"
"19742342","Private Offer","Eltville","65343","Germany"
"17026553","Private Offer","Ampfing","84539","Germany"
"32984624","Private Offer","Grafenau","94481","Germany"
"9511319","Private Offer","Gilching","82205","Germany"
"27992812","Private Offer","Dilsen-Stokkem","3650","Belgium"
"24570758","P S Automobile","Waiblingen","71332","NULL"
"7821886","Private Offer","Boevange/Attert","8710","Luxembourg"
"5130205","Autohaus Becker-Tiemann Schaumburg GmbH & Co. KG","Bückeburg","31675","NULL"
"18566027","Theo Denker GmbH","Bocholt","46395","NULL"
"10704925","Private Offer","Eching","85386","Germany"
"16755469","Auto Center Laisen","Reutlingen","72766","NULL"
"17172","CUNTZ SPEYER","Speyer","67346","NULL"
"3882544","Pat Automobile","Gersfeld OT Hettenhausen","36129","NULL"
"33589","H&M Cars","Amorbach","63916","NULL"
"20139233","Private Offer","JJ Zeist","3701","Netherlands"
"16686670","Private Offer","Graz","8041","Austria"
"23679311","Private Offer","Feldkirch","6800","Austria"
"34069376","Private Offer","Herzberg am Harz","37412","Germany"
"17397792","Private Offer","Perl","66706","Germany"
"18735141","Private Offer","Gräfelfing","82166","Germany"
"34220771","Private Offer","Ganshoren","1083","Belgium"
"19994765","Private Offer","München","80995","Germany"
"17943799","Auto van Dijk","VH KLAZIENAVEEN","7891","NULL"
"20843","Autohaus Tekken Emden GmbH & Co. KG","Emden","26723","NULL"
"25101884","Triple & Crown BV","AD UITHOORN","1422","NULL"
"24492541","DL MOTOR","MALAGA","29004","NULL"
"30383748","Private Offer","Eckental","90542","Germany"
"33566719","Roys Cars","Gierle","2275","NULL"
"19773207","Private Offer","AJ Eindhoven","5615","Netherlands"
"3818224","Autobedrijf Vervoort B.V.","TH SINT OEDENRODE","5492","NULL"
"10944","Witmer & Odijk","HG WARMOND","2361","NULL"
"11882892","Private Offer","Wien","1230","Austria"
"16712602","ABC Auto's","RH WORMERVEER","1521","NULL"
"11891227","AUTO CONCEPT 81","ALBI","81000","NULL"
"21388461","HUK-COBURG Autowelt GmbH","Düsseldorf","40231","NULL"
"16164","WAHL-GROUP Alfred Wahl GmbH & Co. KG","Siegen","57076","NULL"
"18695672","Private Offer","Reichshof","51580","Germany"
"31465130","Barnes Cars","Villiers le Bel","95400","NULL"
"34269436","Private Offer","Mons","7000","Belgium"
"27507484","Private Offer","Roosendaal","4703lx","Netherlands"
"27880","Autohaus am Ring","Ratingen","40878","NULL"
"2136402","Autohaus Becker-Tiemann GmbH & Co. KG","Bünde","32257","NULL"
"30687186","Private Offer","Dresden","01307","Germany"
"20433","Autohaus Bierschneider GmbH","Mühlhausen","92360","NULL"
"33977236","Private Offer","Essen","45127","Germany"
"14949732","Elite Group GmbH","München","81547","NULL"
"24707580","Private Offer","Solingen","42653","Germany"
"33992386","Private Offer","Osnabrück","49076","Germany"
"32802503","Private Offer","Hoogstede","49846","Germany"
"29907089","Private Offer","Neustadt an der Waldnaab","92660","Germany"
"31965","Gebrauchtwagenautohaus - f r a n k -","Jettingen","71131","NULL"
"27649373","Private Offer","Rheda-Wiedenbrück","33378","Germany"
"16303498","Private Offer","Wiesloch","69168","Germany"
"20205647","Auto Salon Altan","Trossingen","78647","NULL"
"34245378","Private Offer","Velbert","42549","Germany"
"5714788","Autohaus-Elegance","Dormagen","41541","NULL"
"18180502","Opticar Belgium","Dilbeek","1700","NULL"
"20320819","Private Offer","Soumagne","4630","Belgium"
"32740809","Private Offer","Wanze","4520","Belgium"
"32740724","Private Offer","Wolfsburg","38440","Germany"
"14235330","Autohaus Kühnert GmbH & Co. KG","Schneeberg","08289","NULL"
"20586737","Autohaus Elegance e.K.","Köln","51147","NULL"
"32359563","WERKSWAGEN STORE - NIEDERLASSUNG WIEN","Wien","1100","NULL"
"14022302","Autohaus Unterberger GmbH","Freilassing","83395","NULL"
"26806433","Private Offer","Schlüchtern","36381","Germany"
"25512112","Private Offer","München","81371","Germany"
"31658142","Private Offer","Granada","18001","Spain"
"15613212","MCM CARS","Madrid","28049","NULL"
"33738219","Private Offer","Bad Breisig","53489","Germany"
"28593352","Private Offer","Lohra","35102","Germany"
"32687493","Autopoint Waalwijk","NJ WAALWIJK","5145","NULL"
"26004863","Private Offer","Bourg En Bresse","01000","France"
"32434948","Luxewagen","ST JOURE","8501","NULL"
"17042066","Private Offer","MONACO","98000","NULL"
"3364533","Autobedrijf John van der Rijt","AS UDEN","5405","NULL"
"6617249","Holland Car Company B.V.","MG MOORDRECHT","2841","NULL"
"5127891","Auto Swaanen","JA AARLE-RIXTEL","5735","NULL"
"27583740","Ab Cars","Herstal","4040","NULL"
"10819030","Autopark Nord GmbH","München","81829","NULL"
"7831","Auto's Tom Mertens","Massenhoven","2240","NULL"
"17533812","Auto Techniek Luttenberg BMW & Mini Specialist","RV LUTTENBERG","8105","NULL"
"3889167","Gerd Lackas GmbH","Utscheid-Buscht","54675","NULL"
"16343764","L+K Hackelbörger GmbH","Beckum","59269","NULL"
"15588439","Private Offer","Jetzendorf","85305","Germany"
"6438","Audi Zentrum Landshut","Landshut","84030","NULL"
"33617565","Private Offer","Mannheim","68307","Germany"
"6329746","Sixt Car Sales","Eching","85386","NULL"
"29687861","Heide Automobile","Heide","25746","NULL"
"20743209","Private Offer","Cadolzburg","90556","Germany"
"28697746","VM - Motors","Antwerpen","2050","NULL"
"25584027","Ab Cars","Belgique","59000","NULL"
"9664510","Private Offer","Memmingerberg","87766","Germany"
"11492591","Private Offer","Porta Westfalica","32457","Germany"
"16875","Autohaus Langlinderer e.K.","Altötting","84503","NULL"
"19431744","Jahreswagenbörse Daniel Büttner","Eichenzell","36124","NULL"
"29667971","Private Offer","Oostakker","9041","Belgium"
"7930","Euroccasion","-","4702","NULL"
"34215120","Private Offer","Sint Pieters Leeuw","1600","Belgium"
"32860703","Private Offer","Monheim am Rhein","40789","Germany"
"27526602","Private Offer","Blaichach","87544","Germany"
"14149","MOVIL BEGAR S.A.","Alicante","03006","NULL"
"3005490","Trivellato Srl","Maserà di Padova - Padova - Pd","35020","NULL"
"11872340","AUTOMOVILES ARTURO SORIA","Madrid","28043","NULL"
"18582847","AVIATO MOTORS S.L","Zaragoza","50015","NULL"
"27637320","RJ Automobielen","TA TILBURG","5015","NULL"
"13630","SEGALÀS","ALMENAR","25126","NULL"
"20245160","Private Offer","Kaltenbach","6272","Austria"
"9209","Autobedrijf van Mensvoort","CB LEENDE","5595","NULL"
"5134377","Ardi Automobile","Liège(Rocourt)","4000","NULL"
"5405","Heermann-Rhein GmbH","Heilbronn","74076","NULL"
"15174716","Izegem Motors","Izegem","8870","NULL"
"26855","Autohaus Joas OHG","Dillingen","89407","NULL"
"15655","Drexl + Ziegler GmbH & Co. KG","Neusäß","86356","NULL"
"16550","ProCar Automobile Gmbh & Co.KG","Köln","51063","NULL"
"4848055","ahg Autohandelsgesellschaft mbH","Jettingen","71131","NULL"
"6055496","ahg Kehl","Kehl","77694","NULL"
"15689","Autohaus Unterberger GmbH","Prien am Chiemsee","83209","NULL"
"5607","Autohaus Unterberger GmbH","Bad Wiessee","83707","NULL"
"11518","BMW Gregoir Puurs","Puurs","2870","NULL"
"4954","BMW & MINI Gregoir Jette","Jette","1090","NULL"
"31859","YANNICK AUTOMOBILES ALSACE","OSTHEIM","68150","NULL"
"10539986","Autobedrijf Naessens bvba","Kortrijk","8500","NULL"
"20402","Autohaus Kruft GmbH","Oberhausen","46117","NULL"
"6522","Baum Automobile GmbH & Co. KG","Bad Neuenahr-Ahrweiler","53474","NULL"
"22049644","Hermann Menton GmbH & Co KG","Münsingen","72525","NULL"
"23492","BMW AG","München-Fröttmaning","80939","NULL"
"3214926","AH Becker-Tiemann Minden-Lübbecke GmbH & Co. KG","Lübbecke","32312","NULL"
"24977399","Autohaus Michael Schmidt GmbH","Germering","82110","NULL"
"3007458","Frenki Automobile GmbH","Fulda","36043","NULL"
"15589","Spaett GmbH & Co. KG","Ismaning","85737","NULL"
"24929","Autohaus Rhein Tauberfranken Zwndl.","Lauda-Königshofen","97922","NULL"
"15672","BMW AG, Niederlassung Mannheim","Mannheim","68169","NULL"
"23154284","Euroinvest GmbH","München","81737","NULL"
"16631","Autohaus Becker-Tiemann Bielefeld GmbH & Co.KG","Bielefeld","33689","NULL"
"18435865","Autohaus Briem Nürtingen GmbH","Nürtingen","72622","NULL"
"7412423","BMW & Mini Dejonckheere nv","Roeselare","8800","NULL"
"9975397","Riedel Automobile GmbH","Dinslaken","46535","NULL"
"17162","Autohaus BMW Wigger GmbH","Rostock","18146","NULL"
"17047484","Auto-Müller GmbH","Erbach","64711","NULL"
"6402","Cloppenburg GmbH","Bad Kreuznach","55543","NULL"
"15687","Autohaus Zentral","Weimar","99427","NULL"
"20808","Hermann Arnold GmbH","Hösbach","63768","NULL"
"25103587","Simon Gruber GmbH & Co. KG","Landsham","85652","NULL"
"19991255","Die Autogesellschaft-Dresden.de GmbH & Co.KG","Heidenau bei Dresden","01809","NULL"
"11899333","Cloppenburg GmbH","Verden","27283","NULL"
"8233845","Autohaus Michael Schmidt GmbH","Geretsried - Gelting","82538","NULL"
"24840","Philipp Automobile GmbH","Mülheim an der Ruhr","45478","NULL"
"19476999","Brokar di Riccardo Gioè","Locate di Triulzi MI","20085","NULL"
"7832","Carselect","Sint-Truiden","3800","NULL"
"12816","NANNI NEMBER SRL","Brescia - Bs","25126","NULL"
"26843","Hans Brandenburg GmbH","Hilden","40721","NULL"
"5890","BMW AG Niederlassung Dreieich","Dreieich-Sprendlingen","63303","NULL"
"13472","FORMULA 3 SPA","Messina - Me","98124","NULL"
"2859695","BMW Schmitz","Mersch","7535","NULL"
"5544","Autohaus Lange GmbH & Co. KG","Sundern","59846","NULL"
"6214","Autohaus Reier GmbH & Co.KG","Berlin","13405","NULL"
"12803","BMW ROMA SRL","Roma - Rm","00138","NULL"
"12798","AUTOTORINO SPA","Olgiate Olona - Varese - Va","21057","NULL"
"9769","Dubbelsteyn B.V.","BE DORDRECHT","3316","NULL"
"19721223","Keram Heerlen","ZJ Heerlen","6412","NULL"
"11749","BMW BERTOLIN","VALENCIA","46015","NULL"
"34379456","Private Offer","La Roca del Vallès","08430","Spain"
"28269714","Van Osch Zonhoven","Zonhoven","3520","NULL"
"4913","BMW van Osch Hasselt nv","Zonhoven","3520","NULL"
"11559","BMW - Juma Leuven","Herent","3020","NULL"
"18993582","Keram Maastricht","AA MAASTRICHT-AIRPORT","6199","NULL"
"24056564","Van Poelgeest Naarden BMW Premium Selection Center","AW NAARDEN","1411","NULL"
"20176684","Autohaus Reiterer GmbH","Deutschlandsberg","8530","NULL"
"18674603","AutoFrey GmbH","Hallwang","5300","NULL"
"34438314","Private Offer","Alland","2534","Austria"
"10261","Automobielbedrijf Story Waardenburg B.V.","CH WAARDENBURG","4181","NULL"
"16179850","Hans Severs BMW","ZG ALPHEN AAN DEN RIJN","2408","NULL"
"12801","AUTOVANTI MONZA","Monza - Monza Brianza - Mb","20900","NULL"
"8249","De Beier BV","GH HEERENVEEN","8447","NULL"
"5263259","BMW Amsterdam BV","AJ AMSTERDAM DUIVENDRECHT","1114","NULL"
"18269","Procar Automobile GmbH & Co. KG","Köln-Marsdorf","50858","NULL"
"26850","Hakvoort Automobile GmbH","Siegburg","53721","NULL"
"6781","BMW AG, Niederlassung Stuttgart","Stuttgart","70569","NULL"
"15591","BMW Niederlassung Saarbrücken","Saarbrücken","66121","NULL"
"6395","Cloppenburg GmbH","Erfurt","99087","NULL"
"24191526","Autohaus Lyra GmbH","Hanau","63456","NULL"
"25362","Reima-Automobile","Nümbrecht-Niederbröl","51588","NULL"
"33613403","Private Offer","Zaragoza","50001","Spain"
"15652","Auto-Müller GmbH","Hollfeld","96142","NULL"
"20686","Autohaus Walkenhorst - Osnabrück GmbH","Osnabrück","49080","NULL"
"14081287","Hans Brandenburg GmbH - Neuwagenaccount","Düsseldorf","40595","NULL"
"11753","ENGASA, S.A.","Quart de Poblet","46930","NULL"
"5227237","AHAG GmbH & Co. KG","Gelsenkirchen / BAB2 Abfahrt GE-Buer","45897","NULL"
"33119324","Private Offer","Stuttgart","70565","Germany"
"22904460","Autohaus Fink GmbH & Co. KG","Kempten","87435","NULL"
"5816","Procar Automobile GmbH & Co. KG","Köln","50968","NULL"
"18071","Autozentrum Bernhard Ernst","Witten","58455","NULL"
"5365710","Fett & Wirtz Automobile GmbH & Co. KG","Kleve","47533","NULL"
"20129934","Kaufmann & Unterberger GmbH & Co KG","Kaprun","5710","NULL"
"4146844","Ekris Zeist","DE HUIS TER HEIDE","3712","NULL"
"4647855","Manfred Böhm Sportive Cars GmbH","Wiener Neustadt","2700","NULL"
"10794","Dusseldorp BMW Alkmaar","RK ALKMAAR","1812","NULL"
"10260","Automobielbedrijf Story Nijmegen B.V.","AA NIJMEGEN","6534","NULL"
"15071993","Vriesendijk BMW","PR ASSEN","9405","NULL"
"9594","Dusseldorp BMW Hoorn","AG ZWAAG","1689","NULL"
"5258646","Dusseldorp Den Haag","BA DEN HAAG","2491","NULL"
"8497","Autobedrijf van Laarhoven BV","CM EINDHOVEN","5628","NULL"
"3937003","Agentur für Oldtimer Michael Fröhlich","Mettmann","40822","NULL"
"6426088","Klaus Scheller GmbH","Ludwigshafen","67071","NULL"
"34265","Ongarato Motors Srl","Mirano - Venezia - Ve","30035","NULL"
"29043206","Heger en Veldwijk Automotive","MC HARDERWIJK","3845","NULL"
"16265440","Autocentrum Naumann GmbH","Auerbach","08209","NULL"
"33742682","Private Offer","Dettmannsdorf","18320","Germany"
"26296","Kfz.-Handel-Zeiß","Herges-Hallenberg","98587","NULL"
"24339","Autohaus Dura","Rüsselsheim","65428","NULL"
"17167","Autohaus Heiko Wenzel GmbH","Walsrode","29664","NULL"
"34562","B&K GmbH & Co. KG","Bad Homburg","61352","NULL"
"26782","DAT AUTOHUS AG","Bremen","28279","NULL"
"15925","B&K GmbH & Co. KG","Hamburg","21073","NULL"
"19826","Autotuning LIER GmbH","Nordhausen","99734","NULL"
"16670","Nefzger GmbH & Co. KG","Berlin","13629","NULL"
"15643","Autohaus Schweitzer GmbH","Neuburg/Donau","86633","NULL"
"16753","R.H.Automobile-BMW Fahrzeuge","Lahr","77933","NULL"
