"AdID","ABS","Driver-side airbag","Passenger-side airbag","Sunroof","Radio","4WD","Power windows","Alloy wheels","Central door lock","Alarm system","Navigation system","Immobilizer","Side airbag","Seat heating","Disabled accessible","Cruise control","Xenon headlights","On-board computer","Electronic stability control","Fog lights","Trailer hitch","Air conditioning","Roof rack","Power steering","Automatic climate control","Traction control","Electrically adjustable seats","MP3","Panorama roof","Auxiliary heating","Sport package","Start-stop system","Multi-function steering wheel","Daytime running lights","Sport suspension","Sport seats","Adaptive headlights","Ski bag","Adaptive Cruise Control","Armrest","Electrically heated windshield","Heated steering wheel","Hill Holder","Digital radio","LED Headlights","Electric tailgate","LED Daytime Running Lights","Leather steering wheel","Air suspension","Massage seats","Night view assist","Tire pressure monitoring system","Keyless central door lock","Lane departure warning system","Blind spot monitor","Touch screen","USB","Traffic sign recognition","Electrical side mirrors","Bluetooth","Isofix","Rain sensor","Parking assist system sensors front","Parking assist system sensors rear","Parking assist system camera","Parking assist system self-steering","CD player"
"401592003",1,1,"NULL","NULL","NULL","NULL",1,1,1,"NULL",1,"NULL","NULL",1,"NULL",1,"NULL",1,1,1,"NULL",1,"NULL",1,1,1,"NULL","NULL","NULL","NULL",1,1,1,"NULL",1,1,1,"NULL","NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL","NULL",1,"NULL","NULL","NULL",1,"NULL","NULL","NULL","NULL",1,1,"NULL","NULL","NULL",1,1,1,"NULL","NULL",1
"402125915",1,1,1,"NULL",1,"NULL",1,1,1,"NULL","NULL","NULL",1,1,"NULL",1,"NULL",1,1,1,"NULL",1,"NULL",1,1,1,"NULL","NULL","NULL","NULL","NULL",1,1,1,"NULL",1,"NULL","NULL","NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL",1,1,"NULL","NULL","NULL",1,"NULL","NULL","NULL","NULL",1,"NULL","NULL","NULL",1,1,1,1,"NULL",1,1
"401188029",1,1,1,"NULL",1,"NULL",1,1,1,1,1,"NULL",1,"NULL","NULL",1,"NULL",1,1,1,"NULL",1,"NULL",1,1,1,"NULL","NULL","NULL","NULL","NULL",1,1,1,"NULL","NULL","NULL","NULL","NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL","NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1,1,"NULL",1,1,1,"NULL",1,"NULL","NULL",1
"397079432",1,1,1,"NULL",1,"NULL",1,1,1,1,1,1,1,1,"NULL",1,1,1,1,1,"NULL",1,"NULL",1,1,1,1,1,"NULL","NULL","NULL",1,1,1,"NULL",1,"NULL","NULL","NULL",1,"NULL","NULL",1,"NULL",1,"NULL",1,1,"NULL","NULL","NULL",1,"NULL","NULL","NULL",1,1,1,"NULL",1,1,1,1,1,1,"NULL",1
"401109488",1,1,1,"NULL",1,"NULL",1,1,1,1,1,1,1,1,"NULL",1,"NULL",1,1,1,"NULL",1,"NULL",1,1,1,"NULL",1,"NULL","NULL",1,1,1,1,"NULL",1,"NULL","NULL",1,1,"NULL","NULL",1,"NULL",1,"NULL","NULL",1,"NULL","NULL","NULL",1,1,"NULL","NULL","NULL",1,"NULL",1,1,1,1,"NULL",1,"NULL","NULL",1
"400207918",1,1,1,"NULL",1,"NULL","NULL",1,1,"NULL","NULL",1,1,"NULL","NULL",1,"NULL","NULL","NULL",1,"NULL",1,"NULL",1,1,"NULL","NULL","NULL","NULL","NULL","NULL",1,"NULL",1,"NULL","NULL","NULL","NULL","NULL",1,"NULL","NULL","NULL","NULL",1,"NULL",1,"NULL","NULL","NULL","NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL",1,1,"NULL","NULL","NULL",1,"NULL","NULL",1
"402240161",1,1,1,1,1,"NULL",1,1,1,"NULL",1,1,1,"NULL","NULL",1,"NULL",1,1,1,"NULL",1,"NULL","NULL",1,1,"NULL","NULL","NULL","NULL","NULL","NULL",1,1,"NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1,1,1,1,"NULL","NULL","NULL","NULL","NULL"
"394332590",1,1,1,1,1,"NULL",1,1,1,"NULL",1,1,1,"NULL","NULL",1,"NULL",1,1,1,"NULL",1,"NULL",1,1,1,"NULL",1,"NULL","NULL","NULL","NULL",1,1,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1,1,1,1,"NULL","NULL",1,"NULL",1
"402612985",1,1,1,"NULL",1,"NULL",1,1,1,"NULL","NULL",1,1,"NULL","NULL",1,"NULL",1,1,1,"NULL",1,"NULL",1,1,1,"NULL",1,"NULL","NULL","NULL",1,1,"NULL",1,1,"NULL","NULL","NULL",1,"NULL","NULL",1,"NULL","NULL","NULL","NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1,"NULL",1,1,1,1,"NULL",1,"NULL","NULL",1
"402593093",1,1,1,"NULL",1,"NULL",1,"NULL",1,"NULL","NULL",1,1,"NULL","NULL","NULL","NULL",1,1,1,"NULL",1,"NULL","NULL",1,1,"NULL","NULL","NULL","NULL","NULL",1,1,"NULL",1,1,"NULL","NULL","NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL",1,"NULL",1,1,"NULL","NULL","NULL","NULL",1
"401219441",1,1,1,"NULL",1,"NULL",1,1,1,"NULL",1,1,1,1,"NULL","NULL","NULL",1,1,1,"NULL",1,"NULL",1,1,1,"NULL","NULL","NULL","NULL","NULL",1,1,1,"NULL",1,"NULL","NULL",1,1,"NULL","NULL","NULL","NULL",1,"NULL",1,1,"NULL","NULL","NULL",1,"NULL","NULL","NULL","NULL",1,"NULL",1,1,1,1,1,1,"NULL","NULL",1
"399625260",1,1,1,"NULL",1,"NULL",1,1,1,"NULL",1,1,1,"NULL","NULL",1,"NULL",1,1,1,"NULL",1,"NULL",1,1,1,"NULL",1,"NULL","NULL","NULL",1,1,1,"NULL",1,"NULL","NULL",1,1,"NULL","NULL","NULL","NULL","NULL","NULL","NULL",1,"NULL","NULL","NULL",1,1,"NULL","NULL","NULL",1,1,1,"NULL",1,1,"NULL",1,"NULL","NULL",1
"402424597",1,1,1,"NULL",1,"NULL",1,1,1,"NULL","NULL",1,1,"NULL","NULL",1,"NULL",1,1,1,"NULL",1,"NULL",1,1,1,"NULL",1,"NULL","NULL",1,1,1,1,"NULL","NULL","NULL","NULL","NULL",1,"NULL","NULL","NULL","NULL",1,"NULL",1,1,"NULL","NULL","NULL",1,"NULL","NULL","NULL","NULL",1,"NULL",1,1,1,"NULL","NULL",1,"NULL","NULL",1
"400922288",1,1,1,"NULL",1,"NULL",1,1,1,"NULL",1,"NULL",1,1,"NULL",1,"NULL",1,1,1,"NULL",1,"NULL",1,1,1,"NULL",1,"NULL","NULL",1,1,1,1,1,1,"NULL","NULL","NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL",1,1,"NULL","NULL","NULL",1,"NULL","NULL","NULL","NULL",1,1,1,1,1,1,1,1,"NULL",1,1
"400847973",1,1,1,"NULL",1,"NULL",1,1,1,1,1,"NULL",1,1,"NULL",1,1,1,1,1,"NULL",1,"NULL",1,1,1,"NULL",1,"NULL","NULL",1,1,1,1,1,1,"NULL","NULL",1,1,"NULL","NULL","NULL","NULL",1,"NULL",1,1,"NULL","NULL","NULL",1,"NULL","NULL",1,"NULL",1,1,1,1,1,1,"NULL",1,"NULL","NULL",1
"397604035",1,1,1,"NULL",1,"NULL",1,1,1,"NULL","NULL","NULL",1,"NULL","NULL","NULL","NULL","NULL",1,1,"NULL","NULL","NULL",1,"NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL","NULL",1,"NULL","NULL","NULL",1,"NULL","NULL","NULL","NULL",1,"NULL","NULL",1,"NULL",1,"NULL","NULL","NULL","NULL","NULL"
"394749339",1,1,1,"NULL",1,"NULL",1,1,1,1,1,1,1,1,"NULL",1,"NULL",1,1,1,"NULL",1,"NULL",1,"NULL",1,"NULL",1,"NULL","NULL",1,1,1,1,1,1,1,"NULL",1,1,"NULL",1,1,"NULL",1,"NULL",1,1,"NULL","NULL","NULL","NULL",1,1,"NULL",1,1,"NULL",1,1,1,1,1,1,"NULL","NULL",1
"401645333",1,1,1,1,1,"NULL",1,1,1,"NULL",1,1,1,1,"NULL",1,1,1,1,1,"NULL",1,"NULL",1,1,1,"NULL",1,"NULL","NULL",1,1,1,1,"NULL",1,1,"NULL","NULL",1,"NULL","NULL",1,"NULL",1,"NULL",1,1,"NULL","NULL","NULL",1,"NULL",1,"NULL","NULL",1,1,1,1,1,1,1,1,"NULL","NULL",1
"400951238",1,1,1,"NULL",1,"NULL",1,1,1,1,1,1,1,1,"NULL",1,1,1,1,1,1,1,"NULL",1,1,1,"NULL",1,"NULL","NULL",1,1,1,1,1,1,"NULL",1,"NULL",1,"NULL","NULL",1,"NULL",1,"NULL",1,1,"NULL","NULL","NULL",1,1,"NULL","NULL","NULL",1,1,1,1,1,1,1,1,1,"NULL",1
"399327954",1,1,1,"NULL","NULL","NULL",1,1,1,1,1,"NULL",1,1,"NULL",1,"NULL",1,1,1,"NULL",1,"NULL",1,"NULL",1,"NULL","NULL","NULL","NULL","NULL",1,1,"NULL","NULL",1,"NULL","NULL",1,1,"NULL","NULL","NULL","NULL",1,"NULL","NULL",1,"NULL","NULL","NULL",1,"NULL","NULL","NULL","NULL",1,"NULL",1,1,1,1,1,1,"NULL","NULL","NULL"
"394475463",1,1,1,"NULL",1,"NULL",1,1,1,"NULL","NULL","NULL",1,1,"NULL",1,"NULL",1,1,1,"NULL",1,"NULL",1,1,1,"NULL",1,"NULL","NULL","NULL",1,1,1,"NULL",1,"NULL","NULL","NULL",1,"NULL","NULL",1,"NULL",1,"NULL",1,1,"NULL","NULL","NULL",1,"NULL","NULL","NULL","NULL",1,"NULL",1,1,1,1,1,1,"NULL","NULL",1
"397722645",1,1,1,"NULL","NULL","NULL",1,1,1,"NULL",1,"NULL",1,1,"NULL",1,"NULL",1,1,1,"NULL",1,"NULL",1,1,1,"NULL","NULL","NULL","NULL",1,1,1,"NULL",1,1,1,"NULL","NULL",1,"NULL","NULL","NULL","NULL",1,"NULL","NULL",1,"NULL","NULL","NULL",1,1,"NULL","NULL","NULL",1,1,1,1,1,1,1,1,"NULL","NULL","NULL"
"401986347",1,1,1,"NULL",1,"NULL",1,1,"NULL",1,1,1,1,1,"NULL",1,"NULL",1,1,1,"NULL",1,"NULL",1,1,1,"NULL",1,"NULL","NULL",1,1,1,"NULL",1,1,"NULL","NULL","NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL",1,1,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1,"NULL",1,1,1,1,"NULL",1,"NULL","NULL",1
"400612454",1,1,1,"NULL",1,"NULL",1,1,1,"NULL",1,1,1,1,"NULL",1,1,1,1,1,"NULL",1,"NULL",1,1,1,"NULL",1,"NULL","NULL",1,1,1,1,1,1,"NULL","NULL","NULL",1,"NULL","NULL",1,"NULL",1,"NULL",1,"NULL","NULL","NULL","NULL",1,"NULL","NULL","NULL","NULL",1,"NULL",1,1,1,1,1,1,"NULL","NULL",1
"401482236",1,1,1,"NULL",1,"NULL",1,1,1,1,1,1,1,1,"NULL","NULL","NULL",1,1,1,"NULL",1,"NULL",1,1,1,"NULL","NULL","NULL","NULL",1,1,1,1,1,1,1,"NULL",1,1,"NULL","NULL",1,1,1,"NULL",1,1,"NULL","NULL","NULL",1,1,1,"NULL",1,1,1,1,1,1,1,1,1,"NULL","NULL",1
"400031535",1,1,1,"NULL","NULL","NULL",1,1,1,"NULL","NULL","NULL",1,1,"NULL",1,"NULL",1,1,1,"NULL",1,"NULL",1,1,1,"NULL","NULL","NULL","NULL",1,1,1,1,1,1,"NULL","NULL","NULL",1,"NULL","NULL",1,"NULL",1,"NULL",1,1,"NULL","NULL","NULL",1,"NULL","NULL","NULL","NULL",1,"NULL",1,1,1,1,"NULL",1,"NULL","NULL",1
"400824167",1,1,1,"NULL",1,"NULL",1,1,1,"NULL",1,1,1,1,"NULL",1,"NULL",1,1,1,"NULL",1,"NULL",1,1,1,"NULL",1,"NULL","NULL",1,1,1,1,1,1,"NULL","NULL","NULL",1,"NULL","NULL",1,"NULL","NULL","NULL",1,1,"NULL","NULL","NULL",1,"NULL","NULL","NULL","NULL",1,"NULL",1,1,1,1,"NULL",1,"NULL","NULL",1
"400413476",1,1,1,"NULL",1,"NULL",1,1,1,"NULL",1,1,1,1,"NULL",1,"NULL",1,1,1,"NULL",1,"NULL",1,1,1,"NULL",1,"NULL","NULL",1,1,1,1,1,1,"NULL","NULL","NULL",1,"NULL","NULL","NULL","NULL",1,"NULL",1,1,"NULL","NULL","NULL",1,"NULL","NULL","NULL","NULL",1,"NULL",1,1,1,1,1,1,"NULL","NULL",1
"399642709",1,1,1,"NULL",1,"NULL",1,1,1,"NULL",1,1,1,1,"NULL",1,1,1,1,1,"NULL",1,"NULL",1,1,1,"NULL","NULL","NULL","NULL","NULL",1,1,"NULL",1,1,"NULL","NULL","NULL",1,"NULL","NULL",1,"NULL",1,"NULL",1,1,"NULL","NULL","NULL",1,"NULL",1,"NULL","NULL",1,"NULL",1,1,1,1,1,1,"NULL","NULL","NULL"
"402336410",1,1,"NULL","NULL","NULL","NULL",1,"NULL",1,"NULL",1,"NULL","NULL",1,"NULL",1,"NULL",1,1,1,"NULL",1,"NULL",1,1,1,"NULL","NULL","NULL","NULL","NULL",1,1,"NULL","NULL",1,1,"NULL","NULL",1,"NULL",1,"NULL","NULL","NULL","NULL","NULL",1,"NULL","NULL","NULL",1,"NULL","NULL","NULL","NULL",1,1,"NULL","NULL","NULL",1,1,1,1,"NULL","NULL"
"399827933",1,1,1,1,1,"NULL",1,1,1,1,1,1,1,1,"NULL",1,"NULL",1,1,1,"NULL",1,"NULL",1,1,1,"NULL",1,"NULL","NULL",1,1,1,1,1,1,"NULL","NULL",1,1,"NULL","NULL",1,1,"NULL","NULL",1,"NULL","NULL","NULL","NULL",1,1,1,"NULL","NULL",1,1,1,1,1,1,1,1,1,1,1
"400016549",1,1,1,1,1,"NULL",1,1,1,1,1,"NULL",1,1,"NULL",1,"NULL",1,1,1,"NULL",1,"NULL",1,1,1,"NULL",1,"NULL","NULL","NULL",1,1,"NULL","NULL",1,1,"NULL","NULL",1,"NULL","NULL",1,"NULL","NULL","NULL","NULL",1,"NULL","NULL","NULL",1,1,"NULL","NULL","NULL",1,1,1,1,1,1,1,1,1,1,"NULL"
"400461337","NULL",1,1,"NULL",1,"NULL","NULL",1,1,1,"NULL","NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL",1,"NULL",1,"NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"401838151",1,1,1,"NULL",1,"NULL",1,1,1,"NULL",1,1,1,1,"NULL",1,"NULL",1,1,1,"NULL",1,"NULL",1,1,1,"NULL","NULL","NULL","NULL",1,1,1,1,1,1,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1,1,1,1,"NULL",1,"NULL","NULL",1
"401725991",1,1,1,"NULL",1,"NULL",1,1,1,"NULL","NULL",1,1,1,"NULL",1,"NULL",1,1,1,"NULL",1,"NULL",1,1,1,"NULL","NULL","NULL","NULL",1,1,1,1,1,1,1,"NULL","NULL","NULL","NULL","NULL","NULL","NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1,1,1,1,1,1,"NULL",1,1
"388234912",1,1,1,1,1,"NULL",1,1,1,1,1,"NULL",1,1,"NULL",1,1,1,1,1,"NULL",1,"NULL",1,1,1,"NULL",1,"NULL","NULL",1,1,1,1,1,1,"NULL","NULL","NULL",1,"NULL","NULL","NULL","NULL",1,"NULL",1,1,"NULL","NULL","NULL",1,"NULL","NULL","NULL","NULL",1,1,1,1,1,1,1,1,1,"NULL",1
"400437274",1,1,1,1,1,"NULL",1,1,1,1,1,1,1,1,"NULL",1,"NULL",1,1,1,1,1,"NULL",1,1,1,"NULL",1,"NULL","NULL",1,1,1,1,"NULL",1,1,"NULL",1,1,"NULL","NULL","NULL",1,1,"NULL","NULL",1,"NULL","NULL","NULL",1,1,"NULL","NULL","NULL",1,1,1,1,1,1,"NULL",1,"NULL","NULL","NULL"
"402239228",1,1,1,"NULL","NULL","NULL",1,1,1,1,1,"NULL",1,"NULL","NULL",1,"NULL",1,1,1,"NULL",1,"NULL",1,1,1,"NULL",1,"NULL","NULL","NULL",1,1,"NULL","NULL",1,"NULL","NULL","NULL",1,"NULL","NULL",1,"NULL",1,"NULL","NULL",1,"NULL","NULL","NULL",1,"NULL","NULL","NULL","NULL",1,1,1,"NULL",1,1,1,1,"NULL",1,"NULL"
"400543280",1,1,1,"NULL","NULL","NULL",1,1,1,"NULL",1,"NULL",1,1,"NULL",1,"NULL",1,1,1,"NULL",1,"NULL",1,1,1,"NULL","NULL","NULL","NULL","NULL",1,1,"NULL",1,1,1,"NULL","NULL",1,"NULL","NULL","NULL","NULL",1,"NULL","NULL",1,"NULL","NULL","NULL",1,"NULL","NULL","NULL","NULL",1,"NULL",1,1,1,1,1,1,"NULL","NULL","NULL"
"397079432",1,1,1,"NULL",1,"NULL",1,1,1,1,1,1,1,1,"NULL",1,1,1,1,1,"NULL",1,"NULL",1,1,1,1,1,"NULL","NULL","NULL",1,1,1,"NULL",1,"NULL","NULL","NULL",1,"NULL","NULL",1,"NULL",1,"NULL",1,1,"NULL","NULL","NULL",1,"NULL","NULL","NULL",1,1,1,"NULL",1,1,1,1,1,1,"NULL",1
"394332590",1,1,1,1,1,"NULL",1,1,1,"NULL",1,1,1,"NULL","NULL",1,"NULL",1,1,1,"NULL",1,"NULL",1,1,1,"NULL",1,"NULL","NULL","NULL","NULL",1,1,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1,1,1,1,"NULL","NULL",1,"NULL",1
"394769907",1,1,1,"NULL","NULL","NULL",1,1,1,1,1,"NULL",1,1,"NULL",1,1,1,1,1,"NULL",1,"NULL",1,1,1,1,1,"NULL","NULL",1,1,1,1,1,1,1,"NULL",1,1,"NULL",1,"NULL",1,1,"NULL","NULL",1,"NULL","NULL","NULL",1,1,"NULL","NULL","NULL",1,1,1,1,1,1,1,1,1,"NULL","NULL"
"402600454","NULL",1,1,"NULL",1,"NULL","NULL",1,1,1,"NULL","NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL",1,"NULL",1,"NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"402501060","NULL",1,1,"NULL",1,"NULL","NULL",1,1,1,"NULL","NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL",1,"NULL",1,"NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"402533747","NULL",1,1,"NULL",1,"NULL","NULL",1,1,1,"NULL","NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL",1,"NULL",1,"NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"402141711","NULL",1,1,"NULL",1,"NULL","NULL",1,1,1,"NULL","NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL",1,"NULL",1,"NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"402622493","NULL",1,1,"NULL",1,"NULL","NULL",1,1,1,"NULL","NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL",1,"NULL",1,"NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"400867527","NULL",1,1,"NULL",1,"NULL","NULL",1,1,1,"NULL","NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL",1,"NULL",1,"NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"401091714","NULL",1,1,"NULL",1,"NULL","NULL",1,1,1,"NULL","NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL",1,"NULL",1,"NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"401669822","NULL",1,1,"NULL",1,"NULL","NULL",1,1,1,"NULL","NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL",1,"NULL",1,"NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"399505482","NULL",1,1,"NULL",1,"NULL","NULL",1,1,1,"NULL","NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL",1,"NULL",1,"NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"402280921","NULL",1,1,"NULL",1,"NULL","NULL",1,1,1,"NULL","NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL",1,"NULL",1,"NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"399774908","NULL",1,1,"NULL",1,"NULL","NULL",1,1,1,"NULL","NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL",1,"NULL",1,"NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"402239228",1,1,1,"NULL","NULL","NULL",1,1,1,1,1,"NULL",1,"NULL","NULL",1,"NULL",1,1,1,"NULL",1,"NULL",1,1,1,"NULL",1,"NULL","NULL","NULL",1,1,"NULL","NULL",1,"NULL","NULL","NULL",1,"NULL","NULL",1,"NULL",1,"NULL","NULL",1,"NULL","NULL","NULL",1,"NULL","NULL","NULL","NULL",1,1,1,"NULL",1,1,1,1,"NULL",1,"NULL"
"401776173",1,"NULL","NULL","NULL","NULL","NULL","NULL","NULL",1,"NULL",1,1,"NULL",1,"NULL",1,"NULL",1,1,1,"NULL",1,"NULL",1,1,"NULL","NULL","NULL","NULL","NULL","NULL","NULL",1,"NULL",1,1,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1,"NULL","NULL",1,"NULL","NULL","NULL","NULL","NULL"
"397850647",1,1,1,"NULL","NULL","NULL",1,1,1,1,1,"NULL",1,1,"NULL",1,1,1,1,1,"NULL",1,"NULL",1,1,1,"NULL","NULL","NULL","NULL",1,1,1,"NULL","NULL",1,"NULL","NULL",1,1,"NULL","NULL","NULL","NULL",1,"NULL","NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1,"NULL",1,1,1,1,1,1,"NULL","NULL",1
"396505163","NULL",1,1,"NULL",1,"NULL","NULL",1,1,1,"NULL",1,1,1,"NULL",1,"NULL","NULL","NULL","NULL","NULL",1,"NULL",1,1,1,"NULL","NULL","NULL","NULL",1,"NULL",1,"NULL",1,1,1,"NULL","NULL","NULL","NULL","NULL","NULL","NULL",1,"NULL",1,1,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1,"NULL","NULL",1,1,"NULL","NULL","NULL"
"394572704",1,1,1,"NULL",1,"NULL",1,1,1,1,1,1,1,1,"NULL",1,"NULL",1,1,1,"NULL",1,"NULL",1,1,1,"NULL",1,"NULL","NULL",1,1,1,1,1,1,"NULL","NULL",1,1,"NULL",1,"NULL",1,1,"NULL",1,1,"NULL","NULL","NULL",1,1,1,"NULL","NULL",1,"NULL",1,1,1,1,1,1,"NULL","NULL",1
"392635450",1,1,1,"NULL",1,"NULL",1,1,1,1,1,1,1,1,"NULL",1,1,1,1,1,"NULL",1,"NULL",1,1,1,"NULL",1,"NULL","NULL",1,1,1,1,1,1,1,"NULL",1,1,"NULL","NULL",1,1,1,"NULL",1,1,1,"NULL","NULL",1,1,1,1,"NULL",1,1,1,1,1,1,1,1,"NULL","NULL",1
